student_id,course_code
435131,5701
435131,5702
435131,6650
479554,4167
479554,5504
479554,5702
479554,5503
479554,1541
479554,6111
479554,6112
479554,5120
479554,1540
479554,5701
479554,4169
479554,1797
479554,4168
479554,5121
479554,4170
479554,1798
309993,3705
309993,3706
309993,1540
309993,1541
309993,8207
309993,4158
309993,4764
309993,6112
309993,5503
309993,5504
309993,5701
309993,5702
309993,8208
309993,4157
309993,6111
309993,4763
274823,1570
274823,1571
274823,8209
274823,8210
274823,4181
274823,4169
274823,4170
274823,4463
274823,4464
274823,4473
274823,4182
274823,6312
274823,4474
274823,6605
274823,6606
274823,6311
849647,8027_2
874359,1584
874359,4883
874359,4884
874359,1583
874359,7956
874359,7956
874359,6211
874359,6212
874359,4765
874359,6701
874359,6702
874359,4160
874359,4766
874359,4159
947085,4764
947085,6240
947085,191
947085,192
947085,8207
947085,4501
947085,1541
947085,6111
947085,6112
947085,1540
947085,4158
947085,4502
947085,4157
947085,4763
947085,4503
947085,4504
947085,8208
947085,6241
336841,8027_2
336841,4166
336841,4165
764856,8027_2
296222,2349
296222,2350
296222,8027_2
751069,1590
751069,1655
751069,1656
751069,1589
751069,2347
751069,4181
751069,4182
751069,6221
751069,6222
751069,8827
751069,8828
751069,6721
751069,6722
751069,4507
751069,4508
751069,4883
751069,4884
751069,6023
751069,6291
751069,6292
751069,6711
751069,6712
751069,4119
751069,4163
751069,4164
751069,4169
751069,4170
751069,2348
141111,1653
141111,1654
141111,8797
141111,8155
141111,6311
141111,6312
141111,4161
141111,4162
141111,6757
141111,6758
141111,1165
141111,1166
141111,6941
141111,6942
141111,8796
141111,8155
198688,3311
198688,1540
198688,1424
198688,5504
198688,3312
198688,8207
198688,4764
198688,1423
198688,5702
198688,8208
198688,4157
198688,1541
198688,4763
198688,4158
198688,5503
198688,5701
683646,6649
683646,262
683646,6111
683646,1540
683646,4764
683646,6112
683646,1541
683646,4157
683646,4158
683646,261
683646,5503
683646,4763
683646,5504
683646,5701
683646,5702
683646,6650
619244,3705
619244,3706
619244,1540
619244,1541
619244,8207
619244,4158
619244,4764
619244,6112
619244,5504
619244,5701
619244,5702
619244,5503
619244,8208
619244,4157
619244,6111
619244,4763
253972,1540
253972,1541
253972,4157
253972,4158
253972,4763
253972,4764
253972,5050
253972,5051
253972,5503
253972,5504
253972,5701
253972,5702
253972,6111
253972,6112
807953,6649
807953,262
807953,5504
807953,4764
807953,6111
807953,6112
807953,1541
807953,4157
807953,1540
807953,4158
807953,261
807953,5503
807953,4763
807953,5701
807953,5702
807953,6650
963691,6240
963691,6112
963691,4764
963691,4501
963691,4504
963691,4502
963691,1540
963691,1541
963691,8207
963691,8208
963691,4503
963691,6111
963691,4763
963691,4157
963691,4158
963691,6241
252547,6240
252547,6112
252547,4764
252547,1540
252547,1541
252547,8207
252547,8208
252547,5503
252547,5504
252547,5702
252547,6111
252547,5701
252547,4763
252547,4158
252547,4157
252547,6241
499284,1424
499284,4158
499284,4763
499284,3311
499284,3312
499284,1541
499284,8207
499284,8208
499284,4764
499284,4502
499284,4503
499284,4501
499284,4157
499284,1423
499284,4504
499284,1540
156558,3311
156558,1541
156558,1540
156558,5504
156558,3312
156558,8207
156558,4764
156558,5702
156558,8208
156558,4157
156558,4763
156558,4158
156558,5503
156558,5701
156558,1423
156558,1424
568993,3311
568993,1541
568993,1424
568993,1540
568993,5504
568993,3312
568993,8207
568993,4764
568993,5702
568993,8208
568993,4157
568993,4763
568993,4158
568993,5503
568993,5701
568993,1423
744833,8208
744833,5504
744833,5701
744833,3312
744833,4158
744833,5702
744833,1165
744833,1166
744833,5503
744833,3311
744833,4157
744833,4763
744833,4764
744833,8207
744833,1540
744833,1541
437768,3705
437768,3706
437768,1540
437768,1541
437768,4502
437768,8207
437768,4158
437768,4504
437768,4764
437768,6112
437768,4503
437768,4501
437768,8208
437768,4157
437768,6111
437768,4763
243701,6211
243701,6212
243701,1423
243701,1424
243701,231
243701,232
243701,6701
243701,6702
243701,1583
243701,1584
243701,387
243701,388
243701,4181
243701,4182
243701,2333
243701,2334
243701,2325
243701,2326
460479,8027_2
275596,4501
275596,4502
275596,4503
275596,4504
275596,1541
275596,4157
275596,4158
275596,4763
275596,4764
275596,6111
275596,6112
275596,5120
275596,1540
275596,1797
275596,5503
275596,5121
275596,1798
275596,5504
275596,5701
275596,5702
639338,3705
639338,3706
639338,1540
639338,1541
639338,8207
639338,4158
639338,4764
639338,6112
639338,5504
639338,5701
639338,5702
639338,5503
639338,8208
639338,4157
639338,6111
639338,4763
507969,6649
507969,262
507969,6111
507969,4764
507969,6112
507969,1541
507969,4157
507969,5504
507969,1540
507969,4158
507969,261
507969,5503
507969,4763
507969,5701
507969,5702
507969,6650
862884,4764
862884,5702
862884,6111
862884,1541
862884,6112
862884,1540
862884,4158
862884,5504
862884,5701
862884,191
862884,192
862884,4157
862884,5503
862884,4763
862884,1797
862884,1798
553996,5120
553996,5121
553996,5504
553996,4158
553996,4763
553996,4764
553996,5503
553996,1541
553996,5702
553996,1540
553996,5701
553996,6111
553996,6112
553996,4157
553996,1797
553996,1798
938085,4167
938085,3705
938085,1540
938085,1541
938085,8207
938085,6112
938085,5504
938085,5701
938085,5702
938085,5503
938085,3706
938085,8208
938085,6111
938085,4169
938085,4168
938085,4170
428085,6112
428085,5702
428085,6111
428085,191
428085,192
428085,1540
428085,1541
428085,1797
428085,1798
428085,4157
428085,4158
428085,4763
428085,4764
428085,5503
428085,5504
428085,5701
959705,8027_2
621653,6649
621653,6111
621653,4764
621653,6112
621653,4503
621653,4157
621653,4158
621653,1540
621653,261
621653,4763
621653,4502
621653,4501
621653,4504
621653,262
621653,1541
621653,6650
944484,1570
944484,1571
944484,8209
944484,8210
944484,4159
944484,4160
944484,4765
944484,4766
944484,6311
944484,6312
944484,4463
944484,4464
944484,6605
944484,6606
944484,4473
944484,4474
504483,8027_2
852270,4764
852270,5702
852270,6112
852270,4501
852270,1541
852270,6111
852270,1540
852270,4158
852270,4502
852270,191
852270,192
852270,4157
852270,4503
852270,4504
852270,4763
852270,1797
852270,5503
852270,5504
852270,5701
852270,1798
341292,8171
341292,6758
341292,6757
341292,1165
341292,1166
341292,4046
341292,4047
341292,191
341292,192
341292,233
341292,234
341292,1653
341292,1654
341292,8172
341292,1746
341292,1745
330293,4169
330293,4170
330293,2333
330293,2334
330293,6649
330293,6650
330293,6121
330293,6122
330293,3313
330293,3314
330293,6639
330293,6640
330293,1572
330293,1573
330293,8209
330293,8210
593228,1653
593228,1654
593228,8155
593228,8796
593228,4169
593228,4170
593228,6349
593228,6350
593228,231
593228,232
593228,6757
593228,6758
593228,1154
593228,1155
593228,1167
593228,1168
593228,8797
280639,6650
280639,6649
280639,262
280639,6111
280639,6112
280639,1540
280639,1541
280639,4763
280639,4157
280639,4158
280639,5504
280639,4764
280639,261
280639,5503
280639,5701
280639,5702
616430,4163
616430,4164
616430,6311
616430,6312
616430,1154
616430,1155
616430,8490
616430,8491
616430,241
616430,242
616430,1572
616430,1573
616430,6645
616430,6646
616430,4503
616430,4504
830066,3705
830066,3706
830066,8207
830066,8208
830066,1540
830066,6111
830066,4764
830066,6112
830066,4157
830066,1541
830066,4158
830066,5503
830066,4763
830066,5504
830066,5701
830066,5702
965601,8027_2
656721,6649
656721,262
656721,6111
656721,5504
656721,6112
656721,1541
656721,4167
656721,261
656721,5503
656721,1540
656721,5701
656721,5702
656721,4169
656721,2323
656721,2324
656721,4168
656721,6650
656721,4170
572046,6111
572046,5702
572046,262
572046,4158
572046,261
572046,6112
572046,5503
572046,5504
572046,5701
572046,6649
572046,4157
572046,4763
572046,4764
572046,1540
572046,1541
572046,6650
796041,8027_2
219735,2349
219735,2350
219735,8027_2
652227,8155
652227,4046
652227,4047
652227,233
652227,234
652227,5335
652227,5336
652227,1698
652227,1699
652227,6757
652227,6758
652227,1745
652227,1746
652227,8421
463211,2349
463211,8027_2
463211,2350
558930,8027_2
630786,8027_2
698861,6111
698861,6240
698861,8207
698861,4157
698861,4764
698861,5504
698861,4158
698861,6112
698861,4763
698861,1540
698861,1541
698861,5503
698861,5702
698861,5701
698861,8208
698861,6241
628703,8207
628703,3311
628703,1541
628703,1540
628703,1424
628703,3312
628703,5504
628703,4764
628703,5701
628703,5702
628703,8208
628703,4157
628703,4158
628703,4763
628703,5503
628703,1423
937355,8027_2
209558,2349
209558,2350
209558,8027_2
589045,2349
589045,2350
589045,8027_2
571996,8027_2
596142,3705
596142,1540
596142,1541
596142,8207
596142,6112
596142,5504
596142,5701
596142,4167
596142,5702
596142,5503
596142,3706
596142,8208
596142,6111
596142,4169
596142,4168
596142,4170
928956,8027_2
172374,8027_2
981008,8027_2
151846,8027_2
151846,4166
151846,4165
277910,8027_2
277910,2323
322006,8027_2
472668,8027_2
472668,2321
742007,4165
344815,1908
344815,1727
344815,4189
344815,4190
344815,231
344815,232
344815,6758
344815,6839
344815,8424
344815,8425
344815,191
344815,192
344815,6761
344815,6757
554119,8027_2
554119,4165
554119,4166
151993,8421
151993,1908
151993,1727
151993,4220
151993,4251
151993,6757
151993,6758
151993,8424
151993,8425
151993,8421
151993,4046
151993,4047
151993,4161
151993,4162
577110,8027_2
569376,1654
569376,1653
569376,4181
569376,4182
569376,4181
569376,4182
569376,8373
569376,8374
569376,6757
569376,6758
569376,8424
569376,8425
569376,1745
569376,1746
569376,6775
569376,6777
748507,1698
748507,1699
748507,8797
748507,8155
748507,6757
748507,6758
748507,4161
748507,4162
748507,6211
748507,6212
748507,8432
748507,8433
748507,2333
748507,2334
748507,8796
748507,8155
295855,2321
295855,8027_2
210764,8027_2
210764,2322
210764,2321
917855,2321
917855,2322
917855,8027_2
895447,1699
895447,6311
895447,6312
895447,1698
895447,8155
895447,4046
895447,4047
895447,191
895447,6757
895447,6758
895447,8796
895447,8797
895447,6775
895447,6777
895447,192
939859,4161
939859,4162
939859,6221
939859,6222
939859,8432
939859,8433
939859,1589
939859,1590
939859,8227
939859,8228
939859,6711
939859,6712
939859,6721
939859,6722
939859,8155
939859,8155
808839,1908
808839,1727
808839,4046
808839,4047
808839,2322
808839,2323
808839,2324
808839,6757
808839,6758
808839,2321
808839,8421
808839,8421
530646,8155
530646,8155
530646,6311
530646,6312
530646,4163
530646,4164
530646,1698
530646,1699
530646,6757
530646,6758
530646,1165
530646,1166
530646,1745
530646,1746
188824,7323_2
413876,1653
413876,6701
413876,6757
413876,1745
413876,1423
413876,1424
695359,6291
695359,6292
695359,1653
695359,1654
695359,6758
695359,6839
695359,1745
695359,1746
695359,6834
695359,6835
695359,4182
695359,4181
695359,8155
695359,6761
695359,6757
538029,6645
538029,6646
538029,241
538029,242
538029,4169
538029,4170
538029,6311
538029,6312
538029,1165
538029,1166
538029,4167
538029,4168
538029,2347
538029,2348
538029,1572
538029,1573
275487,4161
275487,4162
275487,1423
275487,1424
275487,1698
275487,1699
275487,6757
275487,6758
275487,1165
275487,1166
275487,1745
275487,1746
275487,5712_2
275487,8155
626977,8027_2
512624,8027_2
512624,4165
512624,4166
119253,2323
119253,2324
119253,6349
119253,6350
119253,1653
119253,1654
119253,6757
119253,6758
119253,5757
119253,5758
119253,2321
119253,2322
119253,1745
119253,1746
670264,4764
670264,5702
670264,6111
670264,6112
670264,1540
670264,4158
670264,5504
670264,1541
670264,5701
670264,191
670264,192
670264,4157
670264,5503
670264,4763
670264,1797
670264,1798
865768,3652
865768,1570
865768,3651
865768,1571
865768,1415
865768,1416
865768,4167
865768,4168
865768,6311
865768,6312
865768,6605
865768,6606
865768,5703
865768,5704
865768,191
865768,192
689935,5503
689935,5504
689935,5701
689935,5702
689935,3311
689935,3312
689935,1540
689935,1541
689935,8207
689935,8208
689935,4157
689935,4158
689935,4763
689935,4764
809792,8027_2
143010,8027_2
424604,2349
424604,2350
424604,8027_2
804071,8207
804071,3311
804071,5504
804071,3312
804071,5702
804071,5701
804071,8208
804071,1541
804071,1540
804071,5503
804071,4169
804071,4167
804071,4168
804071,4170
727257,4161
727257,4162
727257,1653
727257,1654
727257,6758
727257,6839
727257,1154
727257,1155
727257,1165
727257,1166
727257,1745
727257,1746
727257,6941
727257,6942
727257,6761
727257,6757
854951,4047
854951,3588
854951,3589
854951,1653
854951,1654
854951,6757
854951,6758
854951,4046
854951,231
854951,232
854951,233
854951,234
854951,8490
854951,8491
854951,1746
854951,1745
527233,8027_2
636632,1653
636632,1654
636632,1745
636632,1746
636632,4189
636632,4190
636632,2323
636632,2324
636632,6757
636632,6758
636632,4507
636632,4508
636632,4477
636632,4478
766589,1698
766589,1699
766589,241
766589,242
766589,4163
766589,4164
766589,233
766589,234
766589,3588
766589,3589
766589,6757
766589,6758
766589,271
766589,272
766589,1746
766589,1745
751491,8027_2
953610,7357
953610,7358
953610,7364
953610,7365
953610,1165
953610,1166
953610,7314
953610,7344
953610,8373
953610,8374
953610,231
953610,232
953610,4503
953610,4504
219197,8027_2
805948,5120
805948,5121
805948,1541
805948,1540
805948,6111
805948,6112
805948,4501
805948,4502
805948,4503
805948,4504
805948,4169
805948,1797
805948,4167
805948,4168
805948,4170
805948,1798
513201,1698
513201,1699
513201,1745
513201,1746
513201,4163
513201,4164
513201,231
513201,232
513201,4477
513201,4478
513201,6757
513201,6758
513201,1154
513201,1155
513201,8432
513201,8433
466870,8027_2
639669,8027_2
321496,8027_2
494496,8027_2
458113,1698
458113,1699
458113,1745
458113,1746
458113,7956
458113,4046
458113,4047
458113,2323
458113,2324
458113,6757
458113,6758
458113,5757
458113,5758
458113,6311
458113,6312
101095,8027_2
772266,8027_2
843585,8027_2
671401,8027_2
191665,8027_2
191665,4165
191665,4166
590032,8027_2
784688,2323
784688,2324
784688,4165
784688,4166
690798,8027_2
608179,8027_2
894749,8027_2
276630,2349
276630,8027_2
276630,2350
786910,4165
786910,4166
786910,8027_2
579573,8027_2
271888,8027_2
265124,2349
265124,8027_2
265124,2350
892302,8027_2
664690,8027_2
664690,2321
502160,8027_2
502160,4166
502160,4165
867331,2323
867331,8027_2
867331,4165
867331,2324
867331,4166
878921,8027_2
878921,4165
878921,4166
506269,2348
506269,2347
506269,8027_2
506269,4165
506269,4166
751285,8027_2
857368,1583
857368,1584
857368,388
857368,387
857368,4765
857368,4766
857368,4159
857368,4160
857368,8155
857368,8155
857368,6211
857368,6212
857368,6701
857368,6702
675818,8027_2
830461,8027_2
119900,8027_2
592093,2321
592093,8027_2
592093,4165
592093,4166
503838,8027_2
636245,4157
636245,2322
636245,2321
636245,4158
366160,8027_2
509008,1699
509008,4046
509008,4047
509008,1698
509008,3705
509008,3706
509008,4161
509008,4162
509008,6757
509008,6758
509008,1154
509008,1155
509008,8155
509008,8796
509008,8797
509008,6941
509008,6942
195733,2323
195733,2324
344103,8027_2
687137,8027_2
783306,1570
783306,1571
783306,8209
783306,8210
783306,4159
783306,4160
783306,4765
783306,4766
783306,6311
783306,6312
783306,8291
783306,8292
783306,6605
783306,6606
783306,5120
783306,5121
175775,2321
175775,2322
175775,8027_2
500402,8027_2
743613,8027_2
743613,2321
886229,8027_2
886229,2349
886229,2350
717680,2321
717680,8027_2
609072,8027_2
884989,8027_2
884989,2349
884989,2350
148458,1653
148458,1654
148458,4161
148458,4162
148458,6757
148458,6758
148458,8424
148458,8425
148458,1745
148458,1746
148458,8502
148458,6777
148458,8155
255675,8027_2
373137,8027_2
373137,2321
482983,8027_2
727306,8027_2
685848,8027_2
685848,4165
685848,4166
624576,8027_2
624576,2349
624576,2350
703453,2349
703453,8027_2
703453,2350
322011,8027_2
322011,4165
322011,4166
993474,2349
993474,8027_2
993474,2350
611713,8027_2
850369,8027_2
851987,8027_2
312288,8027_2
388381,8027_2
911254,8027_2
911254,4165
911254,4166
619462,8027_2
621498,8027_2
881254,2349
881254,8027_2
881254,2350
918681,8027_2
272358,8027_2
733482,8027_2
304288,8027_2
681231,8027_2
120668,8027_2
503372,8027_2
503372,4165
503372,4166
271107,8027_2
638991,8027_2
638991,4165
638991,4166
119568,4165
119568,4166
883518,1653
883518,1654
883518,4181
883518,4182
883518,4164
883518,4163
883518,8797
883518,6757
883518,6758
883518,1154
883518,1155
883518,6834
883518,6835
883518,6941
883518,6942
883518,8796
373112,8027_2
658184,8027_2
472627,7113
472627,7123
472627,7133
472627,7163
653068,1698
653068,1699
653068,4046
653068,4047
653068,2347
653068,2348
653068,6757
653068,6758
653068,1165
653068,1166
653068,4163
653068,4164
653068,8171
653068,8172
653068,1746
653068,1745
100462,2321
100462,8027_2
377358,8027_2
570210,191
570210,192
570210,8207
570210,8208
570210,5504
570210,5701
570210,3312
570210,5702
570210,5503
570210,3311
570210,1540
570210,1541
570210,4157
570210,4158
570210,4763
570210,4764
570210,5050
570210,5051
292634,2321
292634,2322
292634,8027_2
801069,8027_2
432968,8027_2
204603,8027_2
369569,8027_2
314375,8027_2
314375,2323
561065,4046
561065,4163
561065,4164
561065,4169
561065,4170
561065,6311
561065,6312
561065,6321
561065,6322
561065,4164
561065,6211
561065,6212
561065,6701
561065,6702
561065,1583
561065,1584
561065,8227
561065,8228
561065,4163
561065,8828
561065,8171
561065,8172
561065,3651
561065,3652
561065,8827
945588,3311
945588,3312
945588,1540C
945588,1541C
945588,8207
945588,8208
945588,4165
945588,4166
945588,8490
945588,8491
945588,1540C
945588,1541C
945588,4167
945588,4168
204875,8027_2
204875,4165
204875,4166
768870,6240
768870,6112
768870,4764
768870,1540
768870,1541
768870,8207
768870,8208
768870,5503
768870,5702
768870,6111
768870,5504
768870,5701
768870,4763
768870,4157
768870,4158
768870,6241
759092,8027_2
995937,2349
995937,2350
995937,8027_2
405313,8027_2
343964,2003
343964,8027_2
881316,3705
881316,6112
881316,4158
881316,3706
881316,5503
881316,5701
881316,5702
881316,8207
881316,8208
881316,6111
881316,4157
881316,4763
881316,4764
881316,5504
881316,1540
881316,1541
673610,4159
673610,4160
673610,4765
673610,4766
673610,6311
673610,6312
673610,5320
673610,5321
673610,6605
673610,6606
673610,2321
673610,2322
673610,1570
673610,1571
673610,1415
673610,1416
783097,8027_2
830099,8027_2
197845,8027_2
197845,2321
324213,8027_2
680255,4159
680255,4160
680255,4765
680255,4766
680255,6311
680255,6312
680255,5703
680255,5704
680255,3651
680255,3652
680255,6605
680255,6606
680255,1570
680255,1571
680255,1416
680255,1415
985111,191
985111,192
985111,2321
985111,2322
985111,4167
985111,4168
985111,6321
985111,6322
985111,1165
985111,1166
985111,8490
985111,8491
985111,5337
985111,5338
985111,6645
985111,6646
985111,1572
985111,1415
985111,1416
985111,1573
136441,8027_2
599040,3657
599040,3658
599040,6605
599040,6606
599040,2321
599040,2322
599040,2323
599040,2324
599040,1570
599040,1571
599040,1416
599040,6311
599040,1415
599040,4167
599040,4168
599040,6312
794525,8027_2
491655,8027_2
491655,2349
491655,2350
523852,2349
523852,2350
523852,8027_2
100548,8027_2
100548,4165
100548,4166
695420,8027_2
382473,8027_2
937966,8027_2
403169,2321
403169,8027_2
433381,8027_2
786641,8027_2
546694,1416
546694,4765
546694,4159
546694,4160
546694,4766
546694,6311
546694,6312
546694,5703
546694,5704
546694,3651
546694,3652
546694,6605
546694,6606
546694,1570
546694,1571
546694,1415
444914,2347
444914,8027_2
963612,8027_2
942919,8027_2
711793,8027_2
332763,4159
332763,4160
332763,4765
332763,4766
332763,6111
332763,6112
332763,5703
332763,5704
332763,3313
332763,3314
332763,6605
332763,6606
332763,1570
332763,1571
332763,8209
332763,8210
621302,8207
621302,3311
621302,1540
621302,5701
621302,5504
621302,3312
621302,4764
621302,5702
621302,8208
621302,1541
621302,4157
621302,4763
621302,4158
621302,5503
621302,2323
621302,2324
234004,8027_2
617197,8027_2
985091,6311
985091,6312
985091,4463
985091,4464
985091,6605
985091,6606
985091,1570
985091,1571
985091,8209
985091,8210
985091,4168
985091,4167
985091,4473
985091,4474
985091,2321
985091,2322
613755,1570
613755,1571
613755,4167
613755,4168
613755,4169
613755,4170
613755,3657
613755,3658
613755,6639
613755,6640
613755,6311
613755,6649
613755,1415
613755,1416
613755,6650
613755,6312
613755,4163
613755,4164
390451,1589
390451,1590
390451,4161
390451,4162
390451,6211
390451,6212
390451,8227
390451,8228
390451,6711
390451,6712
390451,6721
390451,6722
390451,5712_2
390451,8294
390451,8293
337925,8027_2
405990,191
405990,192
405990,231
405990,232
405990,233
405990,234
405990,1423
405990,1424
405990,1698
405990,1699
405990,6757
405990,6758
405990,4508
405990,1165
405990,1166
405990,1745
405990,1746
405990,8490
405990,8491
405990,8492
405990,8493
405990,4046
405990,4047
405990,4507
405990,8155
399302,4162
399302,4161
399302,1655
399302,1656
399302,8421
399302,8421
399302,4182
399302,4181
399302,6757
399302,6758
399302,8424
399302,8425
399302,1167
399302,1168
399302,1745
399302,1746
251995,8027_2
369924,6112
369924,5503
369924,5504
369924,5701
369924,5702
369924,6240
369924,6241
369924,1540
369924,1541
369924,4157
369924,4158
369924,6111
193429,6240
193429,8207
193429,6112
193429,1540
193429,1541
193429,4158
193429,4764
193429,5701
193429,5702
193429,8208
193429,5503
193429,5504
193429,4157
193429,4763
193429,6111
193429,6241
819525,1540
819525,1541
819525,8207
819525,4764
819525,6112
819525,5504
819525,5701
819525,5702
819525,5503
819525,3705
819525,3706
819525,8208
819525,4157
819525,4158
819525,6111
819525,4763
658495,3311
658495,1541
658495,8208
658495,4502
658495,4503
658495,4501
658495,8207
658495,4504
658495,1540
658495,3312
658495,5503
658495,5504
658495,4169
658495,5701
658495,5702
658495,5021
658495,5020
658495,4167
658495,4168
658495,4170
346897,1540
346897,1541
346897,8207
346897,6112
346897,5504
346897,5701
346897,5702
346897,5503
346897,3706
346897,3705
346897,8208
346897,6111
346897,4167
346897,4168
346897,4169
346897,4170
397808,6831
397808,6832
397808,4162
397808,4561
397808,4562
397808,1653
397808,1654
397808,5120
397808,5121
397808,4161
397808,6757
397808,6758
397808,8796
397808,8797
397808,6775
397808,6777
989378,6311
989378,6312
989378,231
989378,232
989378,233
989378,234
989378,241
989378,1698
989378,1699
989378,1745
989378,1746
989378,2347
989378,2348
989378,4163
989378,4164
989378,6211G
989378,6211_A
989378,6757
989378,6758
989378,8155
989378,241
989378,242
989378,6211
989378,6212
129732,4163
129732,4164
129732,8271
129732,8272
129732,6221
129732,6222
129732,5332
129732,5333
129732,6701
129732,6702
129732,2321
129732,2322
129732,1584
129732,8227
129732,1583
129732,8228
366886,8027_2
483588,1698
483588,1699
483588,8171
483588,8172
483588,4047
483588,241
483588,242
483588,6757
483588,6758
483588,1167
483588,1168
483588,8155
483588,4046
483588,1746
483588,1745
935070,5702
935070,6111
935070,1541
935070,6112
935070,1540
935070,5504
935070,5701
935070,191
935070,192
935070,5503
935070,4169
935070,1797
935070,4167
935070,4168
935070,4170
935070,1798
483498,2321
483498,2322
570423,4165
570423,4166
570423,8027_2
434743,8027_2
379607,1584
379607,388
379607,1583
379607,387
379607,4163
379607,4164
379607,271
379607,6291
379607,6292
379607,272
379607,1745
379607,1746
379607,6701
379607,6702
379607,2323
379607,2324
247737,4169
247737,4170
247737,6650
247737,6321
247737,6322
247737,1415
247737,1416
247737,1425
247737,1426
247737,6639
247737,6640
247737,1572
247737,1573
247737,6649
247737,4181
247737,4182
215470,3651
215470,3652
215470,1571
215470,1415
215470,1570
215470,1416
215470,3651
215470,3652
215470,2346
215470,2347
215470,2348
215470,6605
215470,6606
215470,6645
215470,6646
215470,6023
215470,6211
215470,6212
215470,6221
215470,6222
215470,5343
215470,5344
215470,4167
215470,4168
215470,4169
215470,4170
215470,6291
215470,6292
215470,5371
215470,5372
215470,5337
215470,5338
215470,1572
215470,1573
920633,4166
920633,4165
920633,2321
920633,2322
920633,8027_2
730716,4161
730716,4162
730716,6757
730716,6758
730716,6777
730716,6941
730716,6942
730716,1653
730716,1654
730716,8421
730716,8421
730716,8797
730716,8796
196625,6240
196625,8207
196625,6112
196625,4503
196625,4504
196625,4501
196625,4502
196625,1540
196625,1541
196625,8208
196625,4764
196625,6111
196625,4763
196625,4157
196625,4158
196625,6241
293650,4764
293650,6240
293650,8207
293650,4503
293650,4504
293650,1541
293650,6111
293650,6112
293650,1540
293650,4158
293650,4502
293650,4157
293650,4763
293650,4501
293650,8208
293650,6241
665254,6240
665254,8207
665254,6112
665254,1540
665254,1541
665254,8208
665254,6111
665254,5503
665254,5702
665254,4764
665254,5504
665254,5701
665254,4763
665254,4157
665254,4158
665254,6241
861135,7956
861135,7956
861135,234
861135,6757
861135,6758
861135,233
861135,4046
861135,4047
861135,1167
861135,1168
861135,1745
861135,1746
861135,1698
861135,1699
861135,8155
328516,1727
328516,4161
328516,4162
328516,1908
328516,6757
328516,6758
328516,8424
328516,8425
328516,6775
328516,6777
328516,6291
328516,6292
328516,4181
328516,4182
881007,1653
881007,1654
881007,1745
881007,1746
881007,4189
881007,4190
881007,6291
881007,6292
881007,4477
881007,4478
881007,6758
881007,6839
881007,6761
881007,6757
824036,8027_2
633678,1583
633678,1584
633678,387
633678,388
633678,4163
633678,4164
633678,6211
633678,6212
633678,6701
633678,6702
633678,2345
633678,2346
633678,2347
633678,2348
633678,4507
633678,4508
496505,241
496505,1423
496505,1424
496505,242
496505,1570
496505,1571
496505,1415
496505,1416
496505,4159
496505,4160
496505,4765
496505,4766
496505,6645
496505,6646
496505,6311
496505,6312
165591,1653
165591,1654
165591,8797
165591,4161
165591,4162
165591,6757
165591,6758
165591,6834
165591,6835
165591,8432
165591,8433
165591,8490
165591,8491
165591,6941
165591,6942
165591,8796
168640,4764
168640,5702
168640,6111
168640,1541
168640,6112
168640,1540
168640,4158
168640,5504
168640,5701
168640,191
168640,192
168640,4157
168640,5503
168640,4763
168640,5021
168640,5020
168640,1797
168640,1798
266725,191
266725,3311
266725,3312
266725,5503
266725,5504
266725,5701
266725,5702
266725,192
266725,4763
266725,4764
266725,1540
266725,1541
266725,8207
266725,8208
266725,4157
266725,4158
779817,8027_2
787043,5050
787043,5051
787043,4163
787043,4164
787043,6311
787043,6312
787043,6605
787043,6606
787043,2321
787043,2322
787043,2323
787043,2324
787043,1572
787043,1573
787043,4882
787043,4881
330074,241
330074,242
330074,1745
330074,1746
330074,1653
330074,4046
330074,4047
330074,6757
330074,6758
330074,5757
330074,5758
330074,1165
330074,1166
330074,4841
330074,4842
330074,1654
783911,8027_2
311239,6832
311239,6831
311239,4161
311239,4162
311239,1653
311239,1654
311239,6757
311239,6758
311239,4505
311239,4506
311239,4507
311239,4508
311239,1745
311239,1746
311239,6834
311239,6835
311239,6777
162164,8502
162164,6757
162164,6758
162164,8424
162164,8425
162164,1745
162164,1746
162164,8496
162164,8497
162164,6311
162164,6312
162164,4220
162164,4251
162164,1698
162164,1699
809551,4765
809551,4766
809551,5703
809551,6606
809551,1570
809551,4159
809551,4160
809551,6311
809551,6312
809551,5704
809551,8291
809551,8292
809551,6605
809551,1571
809551,8209
809551,8210
252147,8027_2
332146,4181
332146,4182
332146,1653
332146,1654
332146,6839
332146,1154
332146,1155
332146,1165
332146,1166
332146,8797
332146,8796
332146,6758
332146,6761
332146,6757
295345,6649
295345,6650
295345,262
295345,6111
295345,6112
295345,5702
295345,1541
295345,5504
295345,261
295345,5503
295345,1540
295345,5701
295345,4167
295345,4168
295345,4169
295345,4170
643108,8027_2
393721,8027_2
242657,1541
242657,8207
242657,4504
242657,4501
242657,4764
242657,6112
242657,4502
242657,4503
242657,3705
242657,3706
242657,1540
242657,8208
242657,4157
242657,4158
242657,6111
242657,4763
222944,1416
222944,1415
222944,4159
222944,4160
222944,4765
222944,4766
222944,6311
222944,6312
222944,4505
222944,4506
222944,6639
222944,6640
222944,6649
222944,6650
222944,1570
222944,1571
298352,1540
298352,1541
298352,4502
298352,8207
298352,4504
298352,4764
298352,6112
298352,4503
298352,4501
298352,3706
298352,3705
298352,8208
298352,4157
